Products{id=2237, item_id=89135939, name='SÖDERHAMN', category='Sofas & armchairs', price=1645.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-3-seat-section-finnsta-turquoise-s89135939/', other_colors='Yes', short_description='        3-seat section', designer='Ola Wihlborg', depth=99.0, height=83.0, width=186.0}
Products{id=2238, item_id=70284203, name='ASKEBY', category='Sofas & armchairs', price=995.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/askeby-two-seat-sofa-bed-black-70284203/', other_colors='No', short_description='        Two-seat sofa-bed', designer='"702.842.03 A sofa-bed with small, neat dimensions which is easy to furnish with, even when space is limited.Readily converts into a bed.Fixed cover."', depth=72.0, height=72.0, width=149.0}
Products{id=2239, item_id=59217804, name='BRÅTHULT', category='Sofas & armchairs', price=1176.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/brathult-3-seat-sofa-borred-grey-green-s59217804/', other_colors='Yes', short_description='        3-seat sofa', designer='IKEA of Sweden/David Wahl/Lisa Hilland', depth=78.0, height=69.0, width=212.0}
Products{id=2240, item_id=89239786, name='NORSBORG', category='Sofas & armchairs', price=4580.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/norsborg-corner-sofa-5-seat-edum-beige-birch-beige-s89239786/', other_colors='Yes', short_description='"        Corner sofa, 5-seat"', designer='Ehlén Johansson', depth=88.0, height=85.0, width=285.0}
Products{id=2241, item_id=69298772, name='VIMLE', category='Sofas & armchairs', price=2610.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-dalstorp-multicolour-s69298772/', other_colors='Yes', short_description='        3-seat sofa', designer='Ehlén Johansson', depth=98.0, height=83.0, width=241.0}
Products{id=2242, item_id=49240193, name='NORSBORG', category='Sofas & armchairs', price=2020.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/norsborg-3-seat-sofa-edum-beige-birch-beige-s49240193/', other_colors='Yes', short_description='        3-seat sofa', designer='Ehlén Johansson', depth=88.0, height=85.0, width=213.0}
Products{id=2243, item_id=9306416, name='NYHAMN', category='Sofas & armchairs', price=1470.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-foam-mattress-skiftebo-yellow-s09306416/', other_colors='Yes', short_description='        Sofa-bed with triple cushion', designer='IKEA of Sweden/L Hilland/Lisa Hilland', depth=97.0, height=90.0, width=200.0}
Products{id=2244, item_id=79217902, name='SANDBACKEN', category='Sofas & armchairs', price=1841.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/sandbacken-corner-sofa-bed-lofallet-beige-s79217902/', other_colors='Yes', short_description='        Corner sofa-bed', designer='David Wahl/Lisa Hilland/IKEA of Sweden', depth=0.0, height=69.0, width=212.0}
Products{id=2245, item_id=99239620, name='NORSBORG', category='Sofas & armchairs', price=380.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/norsborg-cover-for-2-seat-sofa-edum-beige-s99239620/', other_colors='Yes', short_description='        Cover for 2-seat sofa', designer='992.396.20 The cover is easy to keep clean as it is removable and can be machine washed.This product is an extra cover. Sofa is sold separately.', depth=0.0, height=0.0, width=0.0}
Products{id=2246, item_id=19257509, name='EKTORP', category='Sofas & armchairs', price=2345.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ektorp-3-seat-sofa-with-chaise-longue-lingbo-multicolour-s19257509/', other_colors='Yes', short_description='        3-seat sofa', designer='IKEA of Sweden', depth=0.0, height=88.0, width=252.0}
Products{id=2247, item_id=40266682, name='BOSNÄS', category='Sofas & armchairs', price=95.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/bosnaes-footstool-with-storage-ransta-black-40266682/', other_colors='Yes', short_description='        Footstool with storage', designer='IKEA of Sweden', depth=0.0, height=36.0, width=36.0}
Products{id=2248, item_id=89272667, name='LANDSKRONA', category='Sofas & armchairs', price=3795.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/landskrona-3-seat-sofa-with-chaise-longue-gunnared-dark-grey-metal-s89272667/', other_colors='Yes', short_description='        3-seat sofa', designer='IKEA of Sweden/Tord Björklund', depth=0.0, height=78.0, width=242.0}
Products{id=2249, item_id=79284958, name='VIMLE', category='Sofas & armchairs', price=3805.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/vimle-4-seat-sofa-with-chaise-longue-gunnared-medium-grey-s79284958/', other_colors='Yes', short_description='        4-seat sofa', designer='Ehlén Johansson', depth=164.0, height=83.0, width=322.0}
Products{id=2250, item_id=19254780, name='GRÖNLID', category='Sofas & armchairs', price=1795.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-inseros-white-s19254780/', other_colors='Yes', short_description='        2-seat sofa', designer='Ehlén Johansson/Francis Cayouette', depth=98.0, height=104.0, width=177.0}
Products{id=2251, item_id=49151276, name='SÖDERHAMN', category='Sofas & armchairs', price=1174.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-armchair-samsta-light-pink-s49151276/', other_colors='Yes', short_description='        Armchair', designer='Ola Wihlborg', depth=99.0, height=83.0, width=105.0}
Products{id=2252, item_id=20424362, name='FYRESDAL', category='Sofas & armchairs', price=549.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/fyresdal-day-bed-frame-black-20424362/', other_colors='No', short_description='"        Day-bed frame,          80x200 cm"', designer='K Hagberg/M Hagberg', depth=0.0, height=94.0, width=88.0}
Products{id=2253, item_id=19239817, name='NORSBORG', category='Sofas & armchairs', price=1660.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/norsborg-2-seat-sofa-edum-beige-beige-birch-s19239817/', other_colors='Yes', short_description='        2-seat sofa', designer='Ehlén Johansson', depth=88.0, height=85.0, width=153.0}
Products{id=2254, item_id=20403374, name='EKTORP', category='Sofas & armchairs', price=395.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ektorp-cover-three-seat-sofa-lingbo-multicolour-20403374/', other_colors='Yes', short_description='        Cover three-seat sofa', designer='IKEA of Sweden', depth=0.0, height=0.0, width=0.0}
Products{id=2255, item_id=10434309, name='GAMLEHULT', category='Sofas & armchairs', price=325.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/gamlehult-footstool-with-storage-rattan-anthracite-10434309/', other_colors='No', short_description='        Footstool with storage', designer='A Fredriksson/J Hultqvist/W Chong', depth=0.0, height=36.0, width=0.0}
Products{id=2256, item_id=19282962, name='SÖDERHAMN', category='Sofas & armchairs', price=1990.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-2-seat-sofa-with-chaise-longue-samsta-dark-grey-s19282962/', other_colors='No', short_description='        2-seat sofa', designer='Ola Wihlborg', depth=151.0, height=83.0, width=186.0}
Products{id=2257, item_id=59284351, name='SÖDERHAMN', category='Sofas & armchairs', price=3845.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-4-seat-sofa-with-chaise-longue-finnsta-turquoise-s59284351/', other_colors='Yes', short_description='        4-seat sofa', designer='Ola Wihlborg', depth=151.0, height=83.0, width=291.0}
Products{id=2258, item_id=39270326, name='LANDSKRONA', category='Sofas & armchairs', price=2495.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/landskrona-3-seat-sofa-gunnared-light-green-wood-s39270326/', other_colors='Yes', short_description='        3-seat sofa', designer='IKEA of Sweden/Tord Björklund', depth=89.0, height=78.0, width=204.0}
Products{id=2259, item_id=89300750, name='FLOTTEBO', category='Sofas & armchairs', price=2236.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-gunnared-medium-grey-s89300750/', other_colors='Yes', short_description='"        Sofa-bed with side table,          120 cm"', designer='C Halskov/H Dalsgaard', depth=120.0, height=79.0, width=200.0}
Products{id=2260, item_id=80328292, name='SÖDERHAMN', category='Sofas & armchairs', price=27.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/soederhamn-cover-for-armrest-samsta-light-pink-80328292/', other_colors='Yes', short_description='        Cover for armrest', designer='Ola Wihlborg', depth=0.0, height=0.0, width=0.0}
Products{id=2261, item_id=69192657, name='FÄRLÖV', category='Sofas & armchairs', price=2595.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/faerloev-3-seat-sofa-djuparp-yellow-beige-s69192657/', other_colors='Yes', short_description='        3-seat sofa', designer='Francis Cayouette', depth=106.0, height=88.0, width=218.0}
Products{id=2262, item_id=79150751, name='HOLMSUND', category='Sofas & armchairs', price=2995.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/holmsund-corner-sofa-bed-nordvalla-beige-s79150751/', other_colors='Yes', short_description='        Corner sofa-bed', designer='K Hagberg/M Hagberg/IKEA of Sweden', depth=151.0, height=96.0, width=230.0}
Products{id=2263, item_id=90349326, name='HEMNES', category='Sofas & armchairs', price=1495.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/', other_colors='No', short_description='"        Day-bed frame with 3 drawers,          80x200 cm"', designer='Carina Bengs', depth=70.0, height=18.0, width=89.0}
Products{id=2264, item_id=70451065, name='GAMLARP', category='Sofas & armchairs', price=2395.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/gamlarp-2-seat-sofa-dark-grey-70451065/', other_colors='No', short_description='        2-seat sofa', designer='704.510.65', depth=90.0, height=86.0, width=171.0}
Products{id=2265, item_id=70340567, name='GRÄLVIKEN', category='Sofas & armchairs', price=1995.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/', other_colors='No', short_description='        3-seat sofa-bed', designer='IKEA of Sweden', depth=86.0, height=74.0, width=225.0}
Products{id=2266, item_id=9193754, name='KIVIK', category='Sofas & armchairs', price=2195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/kivik-three-seat-sofa-hillared-dark-blue-s09193754/', other_colors='Yes', short_description='        Three-seat sofa', designer='Ola Wihlborg', depth=95.0, height=83.0, width=228.0}
Products{id=2267, item_id=89305535, name='KIVIK', category='Sofas & armchairs', price=5145.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/kivik-corner-sofa-5-seat-skiftebo-dark-grey-s89305535/', other_colors='Yes', short_description='"        Corner sofa, 5-seat"', designer='Ola Wihlborg', depth=95.0, height=83.0, width=297.0}
Products{id=2268, item_id=9256256, name='GRÖNLID', category='Sofas & armchairs', price=5990.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/groenlid-corner-sofa-5-seat-with-chaise-longue-ljungen-light-green-s09256256/', other_colors='Yes', short_description='"        Corner sofa, 5-seat"', designer='Ehlén Johansson/Francis Cayouette', depth=164.0, height=104.0, width=252.0}
Products{id=2269, item_id=29254647, name='GRÖNLID', category='Sofas & armchairs', price=1395.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/groenlid-2-seat-section-inseros-white-s29254647/', other_colors='Yes', short_description='        2-seat section', designer='Ehlén Johansson/Francis Cayouette', depth=98.0, height=104.0, width=141.0}
Products{id=2270, item_id=9270295, name='LANDSKRONA', category='Sofas & armchairs', price=3495.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/landskrona-3-seat-sofa-grann-bomstad-golden-brown-metal-s09270295/', other_colors='Yes', short_description='        3-seat sofa', designer='Tord Björklund/IKEA of Sweden', depth=89.0, height=78.0, width=204.0}
Products{id=2271, item_id=40399314, name='KLIPPAN', category='Sofas & armchairs', price=1295.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/klippan-2-seat-sofa-bomstad-black-40399314/', other_colors='No', short_description='        2-seat sofa', designer='IKEA of Sweden', depth=88.0, height=66.0, width=177.0}
