Products{id=1187, item_id=49304199, name='LEIFARNE', category='Chairs', price=195.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/leifarne-chair-dark-yellow-mosaic-patterned-white-broringe-white-s49304199/', other_colors='No', short_description='        Chair', designer='Mia Lagerman', depth=50.0, height=87.0, width=52.0}
Products{id=1188, item_id=211088, name='STEFAN', category='Chairs', price=85.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/stefan-chair-brown-black-00211088/', other_colors='No', short_description='        Chair', designer='IKEA of Sweden', depth=49.0, height=90.0, width=42.0}
Products{id=1189, item_id=50364149, name='ODGER', category='Chairs', price=177.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/odger-chair-brown-50364149/', other_colors='Yes', short_description='        Chair', designer='J Löfgren/J Pettersson', depth=51.0, height=81.0, width=45.0}
Products{id=1190, item_id=217797, name='GUNDE', category='Chairs', price=30.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/gunde-folding-chair-black-00217797/', other_colors='No', short_description='        Folding chair', designer='K Hagberg/M Hagberg', depth=45.0, height=78.0, width=41.0}
Products{id=1191, item_id=30115066, name='NISSE', category='Chairs', price=49.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/nisse-folding-chair-black-30115066/', other_colors='No', short_description='        Folding chair', designer='"301.150.66 You sit comfortably thanks to the chair's shaped back and seat.You can hang the chair on a hook on the wall to save space.You can fold the chair, so it takes less space when you're not using it.The chair is available in different colours – choose your favourite or mix.This chair has been tested for home use and meets the requirements for durability and safety, set forth in the following standards: EN 12520 and EN 1022."', depth=47.0, height=76.0, width=45.0}
Products{id=1192, item_id=10331014, name='MALINDA', category='Chairs', price=25.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/malinda-chair-cushion-grey-10331014/', other_colors='No', short_description='"        Chair cushion,          40/35x38x7 cm"', designer='103.310.14 Hook and loop fasteners keep the chair cushion in place.The chair cushion has two identical sides so it can be turned over for even wear.Easy to keep clean since it is machine washable.', depth=38.0, height=0.0, width=0.0}
Products{id=1193, item_id=30449748, name='ANTILOP', category='Chairs', price=16.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/', other_colors='No', short_description='        Supporting cushion', designer='S Edholm/L Ullenius', depth=0.0, height=0.0, width=0.0}
Products{id=1194, item_id=262879, name='EKERÖ', category='Chairs', price=695.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-yellow-00262879/', other_colors='Yes', short_description='        Armchair', designer='Eva Lilja Löwenhielm', depth=73.0, height=75.0, width=70.0}
Products{id=1195, item_id=49252119, name='HATTEFJÄLL', category='Chairs', price=1295.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/hattefjaell-office-chair-with-armrests-gunnared-beige-white-s49252119/', other_colors='Yes', short_description='        Office chair with armrests', designer='Monika Mulder', depth=68.0, height=110.0, width=68.0}
Products{id=1196, item_id=90211531, name='BÖRJE', category='Chairs', price=175.0, old_price=0.0, sellable_online=true, link='https://www.ikea.com/sa/en/p/boerje-chair-white-kungsvik-sand-90211531/', other_colors='No', short_description='        Chair', designer='IKEA of Sweden', depth=55.0, height=100.0, width=44.0}
